Financial Year,Period,Line,Actual KMs in Peak,Scheduled KMs in Peak,Actual KMs in Off Peak,Scheduled KMs in Off Peak,Actual KMs Total,Scheduled KMs Total,Line_clean
2025-26,3,Central,230886.0,254713.0,673908.0,740816.0,904794.0,995529.0,central
2025-26,3,District,191480.0,212214.0,546301.0,595225.0,737781.0,807439.0,district
2025-26,3,Jubilee,185973.0,206623.0,497833.0,556775.0,683806.0,763398.0,jubilee
2025-26,3,Metropolitan,160148.0,173235.0,418627.0,459188.0,578775.0,632423.0,metropolitan
2025-26,3,Northern,288824.0,312314.0,841409.0,900304.0,1130233.0,1212618.0,northern
2025-26,3,Piccadilly,218159.0,238175.0,654169.0,713752.0,872328.0,951927.0,piccadilly
2025-26,3,Victoria,158651.0,176664.0,398809.0,441735.0,557460.0,618399.0,victoria
2025-26,3,Waterloo & City,9979.0,10434.0,13439.0,13706.0,23418.0,24140.0,waterloo and city
2025-26,4,Bakerloo,54515.0,67526.0,150868.0,187332.0,205383.0,254858.0,bakerloo
2025-26,4,C&H,62786.0,75120.0,230916.0,266818.0,293702.0,341938.0,candh
2025-26,4,Central,231509.0,256615.0,656944.0,720759.0,888453.0,977374.0,central
2025-26,4,District,165741.0,203908.0,496618.0,571641.0,662359.0,775549.0,district
2025-26,4,Jubilee,186182.0,207620.0,540695.0,603380.0,726877.0,811000.0,jubilee
2025-26,4,Metropolitan,159909.0,179280.0,389002.0,443469.0,548911.0,622749.0,metropolitan
2025-26,4,Northern,281895.0,314340.0,826261.0,900537.0,1108156.0,1214877.0,northern
2025-26,4,Piccadilly,222257.0,246430.0,652656.0,713600.0,874913.0,960030.0,piccadilly
2025-26,4,Victoria,163587.0,178520.0,404947.0,441888.0,568534.0,620408.0,victoria
2025-26,4,Waterloo & City,10583.0,11320.0,14296.0,14520.0,24879.0,25840.0,waterloo and city
2025-26,5,Bakerloo,58065.0,71080.0,159345.0,189284.0,217410.0,260364.0,bakerloo
2025-26,5,C&H,66129.0,71364.0,234810.0,258264.0,300939.0,329628.0,candh
2025-26,5,Central,216425.0,243778.0,617502.0,699974.0,833927.0,943752.0,central
2025-26,5,District,191935.0,214302.0,548646.0,586581.0,740581.0,800883.0,district
2025-26,5,Jubilee,180834.0,197239.0,526432.0,585063.0,707266.0,782302.0,jubilee
2025-26,5,Metropolitan,161674.0,170316.0,430903.0,468512.0,592577.0,638828.0,metropolitan
2025-26,5,Northern,264016.0,298623.0,798209.0,872252.0,1062225.0,1170875.0,northern
2025-26,5,Piccadilly,216864.0,234087.0,585162.0,632711.0,802026.0,866798.0,piccadilly
2025-26,5,Victoria,154671.0,169594.0,395415.0,427960.0,550086.0,597554.0,victoria
2025-26,5,Waterloo & City,9159.0,9234.0,13252.0,13376.0,22411.0,22610.0,waterloo and city
2025-26,6,Bakerloo,46132.0,67916.0,138788.0,186417.0,184920.0,254333.0,bakerloo
2025-26,6,C&H,53771.0,75144.0,196189.0,266853.0,249960.0,341997.0,candh
2025-26,6,Central,173489.0,241277.0,525277.0,671774.0,698766.0,913051.0,central
2025-26,6,District,152181.0,203635.0,472722.0,581896.0,624903.0,785531.0,district
2025-26,6,Jubilee,135535.0,206623.0,441655.0,605022.0,577190.0,811645.0,jubilee
2025-26,6,Metropolitan,135944.0,177068.0,387419.0,483218.0,523363.0,660286.0,metropolitan
2025-26,6,Northern,233903.0,312314.0,719155.0,900304.0,953058.0,1212618.0,northern
2025-26,6,Piccadilly,173120.0,244281.0,553191.0,716907.0,726311.0,961188.0,piccadilly
2025-26,6,Victoria,122750.0,176664.0,339267.0,441735.0,462017.0,618399.0,victoria
2025-26,6,Waterloo & City,7289.0,10600.0,10395.0,14322.0,17684.0,24922.0,waterloo and city
2025-26,7,Bakerloo,59800.0,71080.0,169852.0,192388.0,229652.0,263468.0,bakerloo
2025-26,7,C&H,71424.0,75120.0,235773.0,260941.0,307197.0,336061.0,candh
2025-26,7,Central,222040.0,256740.0,654021.0,750684.0,876061.0,1007424.0,central
2025-26,7,District,188167.0,214598.0,504151.0,560635.0,692318.0,775233.0,district
2025-26,7,Jubilee,186594.0,207620.0,548502.0,603380.0,735096.0,811000.0,jubilee
2025-26,7,Metropolitan,175127.0,179260.0,449300.0,479035.0,624427.0,658295.0,metropolitan
2025-26,7,Northern,289794.0,314340.0,846586.0,900484.0,1136380.0,1214824.0,northern
2025-26,7,Piccadilly,216355.0,234722.0,572634.0,626221.0,788989.0,860943.0,piccadilly
2025-26,7,Victoria,152240.0,178520.0,398410.0,441888.0,550650.0,620408.0,victoria
2025-26,7,Waterloo & City,10819.0,11320.0,14331.0,14516.0,25150.0,25836.0,waterloo and city
2025-26,8,Bakerloo,59789.0,71080.0,170555.0,186621.0,230344.0,257701.0,bakerloo
2025-26,8,C&H,71886.0,75120.0,243445.0,261128.0,315331.0,336248.0,candh
2025-26,8,Central,224827.0,256740.0,665645.0,750892.0,890472.0,1007632.0,central
2025-26,8,District,199833.0,214642.0,542946.0,571007.0,742779.0,785649.0,district
2025-26,8,Jubilee,193226.0,207620.0,563916.0,603595.0,757142.0,811215.0,jubilee
2025-26,8,Metropolitan,146643.0,179255.0,404727.0,479980.0,551370.0,659235.0,metropolitan
2025-26,8,Northern,269328.0,314340.0,804554.0,900833.0,1073882.0,1215173.0,northern
2025-26,8,Piccadilly,196946.0,225174.0,571516.0,635608.0,768462.0,860782.0,piccadilly
2025-26,8,Victoria,164865.0,178520.0,411950.0,441943.0,576815.0,620463.0,victoria
2025-26,8,Waterloo & City,9804.0,10920.0,13252.0,14410.0,23056.0,25330.0,waterloo and city
2025-26,9,Bakerloo,53623.0,63972.0,152030.0,169341.0,205653.0,233313.0,bakerloo
2025-26,9,C&H,69929.0,75120.0,247495.0,266908.0,317424.0,342028.0,candh
2025-26,9,Central,228914.0,256740.0,682995.0,750684.0,911909.0,1007424.0,central
2025-26,9,District,179116.0,200594.0,494661.0,533384.0,673777.0,733978.0,district
2025-26,9,Jubilee,192654.0,207620.0,561029.0,603380.0,753683.0,811000.0,jubilee
2025-26,9,Metropolitan,172769.0,179255.0,445766.0,476691.0,618535.0,655946.0,metropolitan
2025-26,9,Northern,290905.0,314340.0,824457.0,870124.0,1115362.0,1184464.0,northern
2025-26,9,Piccadilly,187887.0,225200.0,562215.0,670232.0,750102.0,895432.0,piccadilly
2025-26,9,Victoria,166731.0,178520.0,417067.0,441888.0,583798.0,620408.0,victoria
2025-26,9,Waterloo & City,10568.0,11320.0,14233.0,14520.0,24801.0,25840.0,waterloo and city
2025-26,10,Bakerloo,44777.0,57635.0,155299.0,175873.0,200076.0,233508.0,bakerloo
2025-26,10,C&H,65128.0,68280.0,240053.0,251993.0,305181.0,320273.0,candh
2025-26,10,Central,200970.0,220599.0,653976.0,697526.0,854946.0,918125.0,central
2025-26,10,District,171686.0,183340.0,538977.0,566517.0,710663.0,749857.0,district
2025-26,10,Jubilee,169227.0,179978.0,537954.0,578720.0,707181.0,758698.0,jubilee
2025-26,10,Metropolitan,142389.0,149565.0,429026.0,450085.0,571415.0,599650.0,metropolitan
2025-26,10,Northern,258413.0,271798.0,785826.0,822847.0,1044239.0,1094645.0,northern
2025-26,10,Piccadilly,179472.0,196930.0,581991.0,625319.0,761463.0,822249.0,piccadilly
2025-26,10,Victoria,141059.0,148177.0,383848.0,414199.0,524907.0,562376.0,victoria
2025-26,10,Waterloo & City,7531.0,8456.0,10899.0,11781.0,18430.0,20237.0,waterloo and city
2025-26,11,Bakerloo,60324.0,71080.0,174130.0,193467.0,234454.0,264547.0,bakerloo
2025-26,11,C&H,71411.0,75120.0,239556.0,252180.0,310967.0,327300.0,candh
2025-26,11,Central,226520.0,256740.0,660923.0,728543.0,887443.0,985283.0,central
2025-26,11,District,187669.0,213266.0,566609.0,601201.0,754278.0,814467.0,district
2025-26,11,Jubilee,187968.0,207620.0,529860.0,567503.0,717828.0,775123.0,jubilee
2025-26,11,Metropolitan,168339.0,179360.0,453925.0,477790.0,622264.0,657150.0,metropolitan
2025-26,11,Northern,295715.0,314340.0,854966.0,885586.0,1150681.0,1199926.0,northern
2025-26,11,Piccadilly,214403.0,235379.0,585536.0,642787.0,799939.0,878166.0,piccadilly
2025-26,11,Victoria,163166.0,178520.0,415208.0,441892.0,578374.0,620412.0,victoria
2025-26,11,Waterloo & City,10182.0,11320.0,14122.0,14520.0,24304.0,25840.0,waterloo and city
2025-26,12,Bakerloo,59023.0,71080.0,168509.0,189282.0,227532.0,260362.0,bakerloo
2025-26,12,C&H,71199.0,75120.0,245481.0,261287.0,316680.0,336407.0,candh
2025-26,12,Central,229957.0,256740.0,649956.0,715067.0,879913.0,971807.0,central
2025-26,12,District,189829.0,214580.0,561326.0,594519.0,751155.0,809099.0,district
2025-26,12,Jubilee,191724.0,207634.0,546584.0,603364.0,738308.0,810998.0,jubilee
2025-26,12,Metropolitan,158495.0,172010.0,433107.0,463167.0,591602.0,635177.0,metropolitan
2025-26,12,Northern,300025.0,314340.0,808791.0,846663.0,1108816.0,1161003.0,northern
2025-26,12,Piccadilly,191355.0,240187.0,612054.0,741924.0,803409.0,982111.0,piccadilly
2025-26,12,Victoria,163304.0,178520.0,411753.0,441904.0,575057.0,620424.0,victoria
2025-26,12,Waterloo & City,10695.0,11320.0,14277.0,15333.0,24972.0,26653.0,waterloo and city
